,상담대분류,상담중분류,상담소분류,상담일자,상품구분,급지,해지일,AS신청유형,AS원인유형,AS처리유형,AS처리시간,cnslt_rscs_diff,rscs_yn
35843,2,11,56,2019-09-10,1,1,1999-01-01,23,68,54,354,-7557,False
35844,2,18,46,2019-09-10,1,3,1999-01-01,25,86,68,-1,-7557,False
35845,2,18,34,2019-09-10,1,1,2019-09-11,13,83,64,31,1,True
35846,2,18,49,2019-09-10,1,2,2019-09-20,25,86,68,-1,10,True
35847,2,18,50,2019-09-10,1,1,1999-01-01,25,86,68,-1,-7557,False
35848,2,18,53,2019-09-10,1,2,2019-11-25,19,73,55,4,76,False
35849,2,11,56,2019-09-10,1,2,1999-01-01,26,68,54,20,-7557,False
35850,2,11,56,2019-09-10,1,2,1999-01-01,23,68,54,39,-7557,False
35851,3,4,57,2019-09-11,1,0,1999-01-01,25,86,68,-1,-7558,False
35852,3,3,37,2019-09-11,1,6,1999-01-01,25,86,68,-1,-7558,False
35853,2,11,34,2019-09-11,1,3,1999-01-01,25,86,68,-1,-7558,False
35854,3,6,57,2019-09-11,1,1,2019-06-25,25,86,68,-1,-78,False
35855,2,11,3,2019-09-11,1,2,1999-01-01,31,85,63,76..99,-7558,False
35856,4,10,61,2019-09-11,0,1,2010-05-25,25,86,68,-1,-3396,False
35857,2,11,34,2019-09-11,1,1,1999-01-01,23,83,64,99,-7558,False
35858,2,18,53,2019-09-11,1,5,2019-08-12,25,86,68,-1,-30,False
35859,3,6,41,2019-09-11,1,1,2020-02-03,26,83,64,197,145,False
35860,3,6,41,2019-09-11,1,1,2020-02-03,18,9,64,75,145,False
35861,3,6,41,2019-09-11,1,1,1999-01-01,26,83,64,49,-7558,False
35862,2,11,22,2019-09-11,1,2,1999-01-01,23,83,64,216,-7558,False
35863,2,11,34,2019-09-11,1,0,1999-01-01,23,83,64,76.99,-7558,False
35864,3,3,62,2019-09-11,1,0,2019-09-10,23,0,1,18,-1,False
35865,3,6,41,2019-09-11,1,1,1999-01-01,23,83,64,48,-7558,False
35866,2,11,8,2019-09-11,1,1,1999-01-01,23,83,64,48,-7558,False
35867,3,6,41,2019-09-11,1,1,1999-01-01,23,83,64,69,-7558,False
35868,2,18,40,2019-09-11,1,1,2020-05-28,23,73,60,24,260,False
35869,2,11,0,2019-09-11,1,2,1999-01-01,23,63,50,24,-7558,False
35870,2,11,0,2019-09-11,1,2,1999-01-01,26,90,76,45,-7558,False
35871,2,11,0,2019-09-11,1,2,2019-09-24,15,0,1,151,13,True
35872,3,3,41,2019-09-11,1,1,1999-01-01,25,86,68,-1,-7558,False
35873,2,18,51,2019-09-11,1,3,2019-09-16,25,86,68,-1,5,True
35874,2,18,50,2019-09-11,1,2,2019-09-23,25,86,68,-1,12,True
35875,2,18,40,2019-09-11,1,2,2019-09-23,25,86,68,-1,12,True
35876,3,6,41,2019-09-11,1,1,1999-01-01,23,83,64,72,-7558,False
35877,3,6,41,2019-09-11,1,1,1999-01-01,23,83,64,72,-7558,False
35878,3,4,41,2019-09-11,1,3,1999-01-01,13,83,64,149,-7558,False
35879,3,4,41,2019-09-11,1,0,2019-09-20,31,85,63,70,9,True
35880,3,17,41,2019-09-11,1,1,2019-09-18,31,0,1,199,7,True
35881,4,10,61,2019-09-11,0,1,1999-01-01,25,86,68,-1,-7558,False
35882,2,18,53,2019-09-11,1,3,1999-01-01,25,86,68,-1,-7558,False
35883,2,11,56,2019-09-11,1,0,1999-01-01,23,83,64,3,-7558,False
35884,3,3,41,2019-09-11,1,2,1999-01-01,23,9,7,176,-7558,False
35885,3,3,41,2019-09-11,1,1,1999-01-01,23,68,54,94,-7558,False
35886,3,3,41,2019-09-11,1,1,1999-01-01,31,85,63,0,-7558,False
35887,3,3,28,2019-09-11,1,4,1999-01-01,25,86,68,-1,-7558,False
35888,2,11,34,2019-09-11,1,1,1999-01-01,23,73,60,22,-7558,False
35889,2,18,38,2019-09-11,1,1,1999-01-01,25,86,68,-1,-7558,False
35890,2,18,50,2019-09-11,1,4,2019-10-08,25,86,68,-1,27,True
35891,3,4,57,2019-09-11,1,2,2019-09-11,25,86,68,-1,0,False
35892,2,18,38,2019-09-11,1,1,1999-01-01,25,86,68,-1,-7558,False
35893,2,11,34,2019-09-12,1,2,1999-01-01,31,85,63,149,-7559,False
35894,3,3,41,2019-09-16,1,1,1999-01-01,23,83,64,240,-7563,False
35895,3,3,57,2019-09-16,1,4,2019-09-04,25,86,68,-1,-12,False
35896,2,11,22,2019-09-16,1,2,1999-01-01,31,85,63,245,-7563,False
35897,3,4,57,2019-09-16,1,2,2019-05-02,25,86,68,-1,-137,False
35898,2,11,9,2019-09-16,1,1,1999-01-01,23,73,55,176,-7563,False
35899,2,18,46,2019-09-16,1,4,1999-01-01,25,86,68,-1,-7563,False
35900,3,3,57,2019-09-16,1,5,2019-09-06,25,86,68,-1,-10,False
35901,2,11,56,2019-09-16,1,3,1999-01-01,23,68,54,102,-7563,False
35902,4,10,61,2019-09-16,0,1,1999-01-01,25,86,68,-1,-7563,False
35903,4,10,61,2019-09-16,0,2,1999-01-01,25,86,68,-1,-7563,False
35904,4,10,27,2019-09-16,0,2,1999-01-01,25,86,68,-1,-7563,False
35905,4,10,61,2019-09-16,0,0,1999-01-01,25,86,68,-1,-7563,False
35906,4,10,27,2019-09-16,0,1,1999-01-01,25,86,68,-1,-7563,False
35907,3,6,41,2019-09-16,1,1,1999-01-01,23,83,64,48,-7563,False
35908,3,3,41,2019-09-16,1,4,1999-01-01,25,86,68,-1,-7563,False
35909,3,4,41,2019-09-16,1,1,1999-01-01,23,83,64,76.99,-7563,False
35910,3,4,41,2019-09-16,1,1,1999-01-01,23,83,64,76.99,-7563,False
35911,3,4,41,2019-09-16,1,2,1999-01-01,23,87,73,49.99,-7563,False
35912,3,4,41,2019-09-16,1,1,1999-01-01,25,86,68,-1,-7563,False
35913,2,11,0,2019-09-16,1,2,1999-01-01,26,90,76,45,-7563,False
35914,2,11,0,2019-09-16,1,2,1999-01-01,23,63,50,24,-7563,False
35915,2,18,40,2019-09-16,1,0,2019-09-17,25,86,68,-1,1,True
35916,2,11,22,2019-09-16,1,4,2019-09-16,29,100,45,90,0,False
35917,3,4,41,2019-09-16,1,3,1999-01-01,13,83,64,149,-7563,False
35918,3,3,41,2019-09-16,1,2,2019-09-16,23,0,1,120,0,False
35919,3,3,41,2019-09-16,1,2,2019-09-16,23,0,1,120,0,False
35920,3,3,41,2019-09-16,1,7,1999-01-01,25,86,68,-1,-7563,False
35921,2,11,3,2019-09-16,1,2,1999-01-01,31,83,64,218,-7563,False
35922,2,18,46,2019-09-16,1,0,1999-01-01,25,86,68,-1,-7563,False
35923,2,18,54,2019-09-16,1,2,2019-09-16,25,86,68,-1,0,False
35924,3,3,41,2019-09-16,1,1,1999-01-01,23,0,1,0,-7563,False
35925,3,3,41,2019-09-16,1,1,1999-01-01,23,83,64,20,-7563,False
35926,2,18,40,2019-09-16,1,2,2019-09-16,25,86,68,-1,0,False
35927,3,4,62,2019-09-16,1,2,2019-09-10,23,87,73,15,-6,False
35928,3,3,41,2019-09-16,1,1,1999-01-01,23,68,54,94,-7563,False
35929,3,3,41,2019-09-16,1,1,1999-01-01,31,85,63,0,-7563,False
35930,2,18,40,2019-09-16,1,3,1999-01-01,25,86,68,-1,-7563,False
35931,2,11,9,2019-09-16,1,0,1999-01-01,13,83,64,191,-7563,False
35932,3,3,41,2019-09-16,1,1,1999-01-01,27,0,1,2,-7563,False
35933,2,18,53,2019-09-16,1,2,1999-01-01,25,86,68,-1,-7563,False
35934,2,11,34,2019-09-16,1,2,2019-09-16,31,73,60,167,0,False
35935,3,3,41,2019-09-16,1,2,1999-01-01,25,86,68,-1,-7563,False
35936,3,3,41,2019-09-17,1,1,1999-01-01,25,86,68,-1,-7564,False
35937,3,4,41,2019-09-17,1,0,1999-01-01,13,87,73,49,-7564,False
35938,3,4,41,2019-09-17,1,0,1999-01-01,23,83,64,125,-7564,False
35939,3,12,35,2019-09-17,1,8,2007-06-12,25,86,68,-1,-4480,False
35940,3,4,28,2019-09-17,1,1,1999-01-01,25,86,68,-1,-7564,False
35941,2,11,3,2019-09-17,1,7,1999-01-01,31,85,63,1,-7564,False
35942,3,3,47,2019-09-17,1,2,1999-01-01,25,86,68,-1,-7564,False
35943,3,6,57,2019-09-17,1,1,2019-06-25,25,86,68,-1,-84,False
35944,2,18,46,2019-09-17,1,3,2019-09-17,25,86,68,-1,0,False
35945,3,4,41,2019-09-17,1,1,1999-01-01,23,83,64,148,-7564,False
35946,3,4,41,2019-09-17,1,1,1999-01-01,23,83,64,148,-7564,False
35947,4,10,61,2019-09-17,0,7,1999-01-01,25,86,68,-1,-7564,False
35948,3,6,41,2019-09-17,1,0,1999-01-01,26,87,73,217,-7564,False
35949,3,4,41,2019-09-17,1,2,2019-04-08,25,86,68,-1,-162,False
35950,3,3,41,2019-09-17,1,2,1999-01-01,23,83,64,215,-7564,False
35951,4,10,27,2019-09-17,0,1,2018-06-28,25,86,68,-1,-446,False
35952,3,4,41,2019-09-17,1,1,1999-01-01,25,86,68,-1,-7564,False
35953,3,17,41,2019-09-17,1,1,1999-01-01,23,83,64,356,-7564,False
35954,3,17,41,2019-09-17,1,1,1999-01-01,23,83,64,356,-7564,False
35955,3,3,47,2019-09-17,1,4,1999-01-01,25,86,68,-1,-7564,False
35956,2,11,34,2019-09-17,1,1,1999-01-01,29,87,73,5,-7564,False
35957,2,18,40,2019-09-17,1,2,1999-01-01,25,86,68,-1,-7564,False
35958,3,3,41,2019-09-17,1,2,1999-01-01,25,86,68,-1,-7564,False
35959,3,6,28,2019-09-17,1,2,1999-01-01,25,86,68,-1,-7564,False
35960,2,18,54,2019-09-17,1,5,2019-09-19,25,86,68,-1,2,True
35961,2,18,54,2019-09-17,1,5,2019-09-19,25,86,68,-1,2,True
35962,2,18,40,2019-09-17,1,5,1999-01-01,25,86,68,-1,-7564,False
35963,4,10,61,2019-09-17,0,4,2019-09-21,25,86,68,-1,4,True
35964,3,6,41,2019-09-17,1,2,1999-01-01,31,83,64,73..99,-7564,False
35965,2,18,54,2019-09-17,1,2,2019-10-17,25,86,68,-1,30,True
35966,2,18,54,2019-09-17,1,4,2019-09-23,25,86,68,-1,6,True
35967,4,10,61,2019-09-17,0,2,1999-01-01,25,86,68,-1,-7564,False
35968,3,3,41,2019-09-17,1,2,1999-01-01,23,9,7,176,-7564,False
35969,2,11,34,2019-09-17,1,6,1999-01-01,23,83,64,117,-7564,False
35970,3,14,47,2019-09-17,1,5,2019-09-17,25,86,68,-1,0,False
35971,2,18,46,2019-09-17,1,5,1999-01-01,25,86,68,-1,-7564,False
35972,2,18,38,2019-09-17,1,2,1999-01-01,25,86,68,-1,-7564,False
35973,2,18,54,2019-09-17,1,2,2019-09-17,25,86,68,-1,0,False
35974,2,18,40,2019-09-17,1,3,2019-10-11,25,86,68,-1,24,True
35975,3,4,41,2019-09-18,1,0,1999-01-01,13,87,73,49,-7565,False
35976,3,4,41,2019-09-18,1,0,1999-01-01,23,83,64,125,-7565,False
35977,3,3,41,2019-09-18,1,1,1999-01-01,23,83,64,240,-7565,False
35978,2,11,3,2019-09-18,1,2,1999-01-01,23,83,64,267,-7565,False
35979,2,11,34,2019-09-18,1,3,1999-01-01,25,86,68,-1,-7565,False
35980,2,11,7,2019-09-18,1,3,1999-01-01,31,85,63,0,-7565,False
35981,2,11,7,2019-09-18,1,3,1999-01-01,31,0,1,73,-7565,False
35982,4,10,61,2019-09-18,0,3,1999-01-01,25,86,68,-1,-7565,False
35983,4,10,61,2019-09-18,0,1,1999-01-01,25,86,68,-1,-7565,False
35984,4,10,61,2019-09-18,0,2,2019-12-19,25,86,68,-1,92,False
35985,3,4,41,2019-09-18,1,2,1999-01-01,23,87,73,49.99,-7565,False
35986,2,18,46,2019-09-18,1,2,1999-01-01,15,68,54,237,-7565,False
35987,2,18,54,2019-09-18,1,3,2019-09-19,25,86,68,-1,1,True
35988,2,18,54,2019-09-18,1,3,2019-09-19,25,86,68,-1,1,True
35989,3,4,57,2019-09-18,1,6,1999-01-01,25,86,68,-1,-7565,False
35990,3,4,57,2019-09-18,1,6,1999-01-01,25,86,68,-1,-7565,False
35991,2,11,4,2019-09-18,1,1,1999-01-01,23,68,54,1,-7565,False
35992,3,14,57,2019-09-18,1,5,2019-06-14,25,86,68,-1,-96,False
35993,3,4,62,2019-09-18,1,3,2019-09-18,25,86,68,-1,0,False
35994,3,4,62,2019-09-18,1,3,2019-09-18,25,86,68,-1,0,False
35995,2,18,40,2019-09-18,1,1,2019-11-01,23,98,88,52,44,True
35996,2,18,40,2019-09-18,1,2,2019-09-19,13,87,73,225,1,True
35997,2,18,46,2019-09-18,1,4,1999-01-01,25,86,68,-1,-7565,False
35998,2,11,34,2019-09-18,1,1,2019-09-18,31,0,1,199,0,False
35999,3,17,41,2019-09-18,1,1,2019-09-18,31,0,1,199,0,False
36000,3,3,41,2019-09-18,1,1,1999-01-01,23,0,1,0,-7565,False
36001,3,3,41,2019-09-18,1,1,1999-01-01,23,83,64,20,-7565,False
36002,2,18,40,2019-09-18,1,3,2020-02-04,25,86,68,-1,139,False
36003,2,18,40,2019-09-18,1,0,2019-09-18,25,86,68,-1,0,False
36004,2,18,50,2019-09-18,1,1,1999-01-01,25,86,68,-1,-7565,False
36005,2,18,40,2019-09-18,1,1,1999-01-01,25,86,68,-1,-7565,False
36006,2,18,40,2019-09-18,1,4,1999-01-01,25,86,68,-1,-7565,False
36007,2,18,54,2019-09-18,1,6,2019-09-18,25,86,68,-1,0,False
36008,2,18,53,2019-09-18,1,6,1999-01-01,25,86,68,-1,-7565,False
36009,2,18,40,2019-09-18,1,5,1999-01-01,25,86,68,-1,-7565,False
36010,2,18,34,2019-09-18,1,2,1999-01-01,25,86,68,-1,-7565,False
36011,2,18,40,2019-09-18,1,1,2020-01-16,25,86,68,-1,120,False
36012,2,18,38,2019-09-18,1,3,1999-01-01,25,86,68,-1,-7565,False
36013,2,18,40,2019-09-18,1,1,1999-01-01,25,86,68,-1,-7565,False
36014,2,18,46,2019-09-18,1,1,1999-01-01,25,86,68,-1,-7565,False
36015,3,3,41,2019-09-19,1,8,2013-05-31,25,86,68,-1,-2302,False
36016,2,11,34,2019-09-19,1,3,1999-01-01,25,86,68,-1,-7566,False
36017,3,3,41,2019-09-19,1,2,1999-01-01,23,80,82,316,-7566,False
36018,4,10,61,2019-09-19,0,2,2019-10-01,25,86,68,-1,12,True
36019,3,14,57,2019-09-19,1,7,2019-08-20,25,86,68,-1,-30,False
36020,2,18,40,2019-09-19,1,3,2020-03-13,25,86,68,-1,176,False
36021,3,3,41,2019-09-19,1,4,1999-01-01,25,86,68,-1,-7566,False
36022,3,3,41,2019-09-19,1,4,1999-01-01,25,86,68,-1,-7566,False
36023,3,3,47,2019-09-19,1,3,2019-09-19,25,86,68,-1,0,False
36024,3,4,62,2019-09-19,1,3,1999-01-01,25,86,68,-1,-7566,False
36025,3,3,57,2019-09-19,1,5,2019-09-19,25,86,68,-1,0,False
36026,2,11,34,2019-09-19,1,2,1999-01-01,25,86,68,-1,-7566,False
36027,3,3,41,2019-09-19,1,1,2020-03-17,25,86,68,-1,180,False
36028,2,11,4,2019-09-19,1,3,2019-09-26,23,68,54,46,7,True
36029,3,3,41,2019-09-19,1,1,2020-05-04,23,87,73,2,228,False
36030,2,11,9,2019-09-19,1,7,1999-01-01,25,86,68,-1,-7566,False
36031,2,18,49,2019-09-19,1,1,1999-01-01,25,86,68,-1,-7566,False
36032,3,4,41,2019-09-19,1,0,2019-09-20,31,85,63,70,1,True
36033,3,14,41,2019-09-19,1,2,1999-01-01,25,86,68,-1,-7566,False
36034,3,6,57,2019-09-19,1,2,2019-07-09,25,86,68,-1,-72,False
36035,3,6,57,2019-09-19,1,2,2019-07-09,25,86,68,-1,-72,False
36036,2,11,56,2019-09-19,1,0,2019-11-07,27,83,64,21,49,True
36037,2,11,56,2019-09-19,1,0,2019-11-07,23,68,54,190,49,True
36038,2,11,56,2019-09-19,1,0,2019-11-07,23,83,64,21,49,True
36039,4,10,61,2019-09-19,0,1,2019-09-20,25,86,68,-1,1,True
36040,3,4,28,2019-09-19,1,4,2019-07-16,25,86,68,-1,-65,False
36041,2,11,22,2019-09-19,1,1,1999-01-01,27,73,60,6,-7566,False
36042,2,11,22,2019-09-19,1,1,1999-01-01,27,73,60,6,-7566,False
36043,2,18,40,2019-09-19,1,2,2019-09-25,25,86,68,-1,6,True
36044,2,18,40,2019-09-19,1,2,2019-09-25,25,86,68,-1,6,True
36045,2,18,53,2019-09-19,1,3,1999-01-01,27,100,45,1,-7566,False
36046,2,18,46,2019-09-19,1,4,1999-01-01,25,86,68,-1,-7566,False
36047,3,14,57,2019-09-19,1,1,1999-01-01,25,86,68,-1,-7566,False
36048,2,18,40,2019-09-19,1,5,1999-01-01,25,86,68,-1,-7566,False
36049,2,18,50,2019-09-19,1,1,1999-01-01,25,86,68,-1,-7566,False
36050,3,4,28,2019-09-20,1,1,1999-01-01,25,86,68,-1,-7567,False
36051,3,3,37,2019-09-20,1,6,1999-01-01,25,86,68,-1,-7567,False
36052,4,10,61,2019-09-20,0,5,2020-03-26,25,86,68,-1,188,False
36053,3,3,41,2019-09-20,1,2,1999-01-01,23,83,64,215,-7567,False
36054,3,3,41,2019-09-20,1,4,1999-01-01,25,86,68,-1,-7567,False
36055,2,11,56,2019-09-20,1,2,2019-09-20,25,86,68,-1,0,False
36056,3,3,47,2019-09-20,1,3,2019-09-19,25,86,68,-1,-1,False
36057,3,4,41,2019-09-20,1,2,2019-09-24,25,86,68,-1,4,True
36058,2,11,56,2019-09-20,1,0,2019-11-14,26,87,73,49,55,True
36059,3,3,41,2019-09-20,1,2,1999-01-01,25,86,68,-1,-7567,False
36060,4,10,61,2019-09-20,0,1,2020-05-25,25,86,68,-1,248,False
36061,2,18,40,2019-09-20,1,1,2019-09-20,25,86,68,-1,0,False
36062,2,18,34,2019-09-20,1,3,1999-01-01,25,86,68,-1,-7567,False
36063,3,6,28,2019-09-20,1,2,1999-01-01,25,86,68,-1,-7567,False
36064,0,11,1,2019-09-20,2,1,1999-01-01,9,52,38,70,-7567,False
36065,2,18,54,2019-09-20,1,2,1999-01-01,25,86,68,-1,-7567,False
36066,2,18,40,2019-09-20,1,5,1999-01-01,25,86,68,-1,-7567,False
36067,2,18,54,2019-09-20,1,3,2019-11-04,23,68,54,22,45,True
36068,2,18,54,2019-09-20,1,3,2019-11-04,27,68,54,19,45,True
36069,2,18,38,2019-09-20,1,1,1999-01-01,23,73,60,2,-7567,False
36070,3,14,57,2019-09-20,1,1,1999-01-01,25,86,68,-1,-7567,False
36071,2,18,53,2019-09-20,1,1,1999-01-01,25,86,68,-1,-7567,False
36072,2,11,56,2019-09-20,1,2,2019-10-15,11,90,76,13,25,True
36073,2,11,56,2019-09-20,1,2,2019-10-15,13,73,55,43.99,25,True
36074,2,11,56,2019-09-20,1,2,2019-10-15,7,90,76,116,25,True
36075,2,11,56,2019-09-20,1,2,2019-10-15,13,100,45,15,25,True
36076,2,11,34,2019-09-21,1,2,2019-09-21,13,0,1,91.99,0,False
36077,2,11,56,2019-09-22,1,2,1999-01-01,23,83,64,97,-7569,False
36078,3,3,41,2019-09-23,1,8,2013-05-31,25,86,68,-1,-2306,False
36079,3,6,47,2019-09-23,1,0,1999-01-01,23,87,73,28.99,-7570,False
36080,2,11,3,2019-09-23,1,0,1999-01-01,23,83,64,248,-7570,False
36081,2,11,3,2019-09-23,1,4,1999-01-01,23,85,63,24,-7570,False
36082,2,11,3,2019-09-23,1,1,1999-01-01,27,83,64,342,-7570,False
36083,2,11,0,2019-09-23,1,3,1999-01-01,27,68,54,28,-7570,False
36084,3,4,41,2019-09-23,1,6,1999-01-01,18,67,52,24,-7570,False
36085,3,4,41,2019-09-23,1,6,1999-01-01,18,73,60,28,-7570,False
36086,3,6,57,2019-09-23,1,1,2019-09-11,25,86,68,-1,-12,False
36087,3,14,57,2019-09-23,1,7,2019-08-20,25,86,68,-1,-34,False
36088,2,11,34,2019-09-23,1,2,1999-01-01,23,83,64,376,-7570,False
36089,3,4,62,2019-09-23,1,4,1999-01-01,25,86,68,-1,-7570,False
36090,4,10,61,2019-09-23,0,1,1999-01-01,25,86,68,-1,-7570,False
36091,3,4,62,2019-09-23,1,3,1999-01-01,25,86,68,-1,-7570,False
36092,2,18,53,2019-09-23,1,0,1999-01-01,27,68,54,306,-7570,False
36093,2,18,40,2019-09-23,1,4,1999-01-01,25,86,68,-1,-7570,False
36094,3,4,41,2019-09-23,1,1,1999-01-01,26,83,64,99,-7570,False
36095,3,3,47,2019-09-23,1,2,1999-01-01,25,86,68,-1,-7570,False
36096,2,18,54,2019-09-23,1,4,2019-09-24,25,86,68,-1,1,True
36097,2,11,22,2019-09-23,1,1,1999-01-01,27,68,54,4,-7570,False
36098,2,11,22,2019-09-23,1,1,1999-01-01,23,83,64,24,-7570,False
36099,2,11,22,2019-09-23,1,1,1999-01-01,26,68,54,2,-7570,False
36100,2,11,0,2019-09-23,1,1,1999-01-01,26,87,73,43.99,-7570,False
36101,2,18,54,2019-09-23,1,4,2019-09-23,25,86,68,-1,0,False
36102,2,18,54,2019-09-23,1,4,2019-07-16,25,86,68,-1,-69,False
36103,3,4,47,2019-09-23,1,4,1999-01-01,25,86,68,-1,-7570,False
36104,3,4,28,2019-09-23,1,4,2019-07-16,25,86,68,-1,-69,False
36105,2,18,50,2019-09-23,1,1,2019-10-07,25,86,68,-1,14,True
36106,2,11,34,2019-09-23,1,3,1999-01-01,13,85,64,43,-7570,False
36107,2,11,34,2019-09-23,1,3,1999-01-01,23,73,60,0,-7570,False
36108,2,18,54,2019-09-23,1,2,2019-09-26,25,86,68,-1,3,True
36109,3,3,57,2019-09-23,1,3,2019-09-20,25,86,68,-1,-3,False
36110,3,3,57,2019-09-23,1,4,1999-01-01,26,68,54,9,-7570,False
36111,2,11,56,2019-09-23,1,2,1999-01-01,23,83,64,97,-7570,False
36112,2,18,46,2019-09-23,1,2,1999-01-01,25,86,68,-1,-7570,False
36113,3,4,62,2019-09-23,1,1,2019-09-30,25,86,68,-1,7,True
36114,3,3,62,2019-09-23,1,1,2019-09-30,25,86,68,-1,7,True
36115,2,18,54,2019-09-23,1,3,1999-01-01,25,86,68,-1,-7570,False
36116,3,3,62,2019-09-23,1,1,2019-09-24,23,73,60,20,1,True
36117,2,18,53,2019-09-23,1,2,1999-01-01,25,86,68,-1,-7570,False
36118,2,18,53,2019-09-23,1,1,1999-01-01,25,86,68,-1,-7570,False
36119,2,18,54,2019-09-23,1,4,1999-01-01,25,86,68,-1,-7570,False
36120,2,18,29,2019-09-23,1,6,2019-12-13,25,86,68,-1,81,False
36121,2,18,34,2019-09-23,1,5,1999-01-01,25,86,68,-1,-7570,False
36122,2,18,53,2019-09-23,1,2,1999-01-01,25,86,68,-1,-7570,False
36123,2,18,38,2019-09-23,1,1,2020-04-09,25,86,68,-1,199,False
36124,3,4,41,2019-09-23,1,2,2019-10-15,7,90,76,116,22,True
36125,3,4,41,2019-09-23,1,2,2019-10-15,11,90,76,13,22,True
36126,3,4,41,2019-09-23,1,2,2019-10-15,13,100,45,15,22,True
36127,3,4,41,2019-09-23,1,2,2019-10-15,13,73,55,43.99,22,True
36128,2,11,34,2019-09-24,1,3,1999-01-01,25,86,68,-1,-7571,False
36129,4,10,27,2019-09-24,0,3,1999-01-01,25,86,68,-1,-7571,False
36130,3,4,41,2019-09-24,1,1,1999-01-01,23,83,64,364,-7571,False
36131,3,4,41,2019-09-24,1,1,1999-01-01,23,83,64,364,-7571,False
36132,3,6,57,2019-09-24,1,2,2019-09-27,25,86,68,-1,3,True
36133,4,10,61,2019-09-24,0,2,2019-10-02,25,86,68,-1,8,True
36134,3,4,41,2019-09-24,1,2,2019-04-08,25,86,68,-1,-169,False
36135,2,11,56,2019-09-24,1,0,2019-09-25,23,87,73,67,1,True
36136,2,11,56,2019-09-24,1,0,2019-09-25,23,83,64,121,1,True
36137,2,11,56,2019-09-24,1,0,2019-09-25,27,68,54,22,1,True
36138,2,11,34,2019-09-24,1,3,1999-01-01,23,73,60,15,-7571,False
36139,2,11,56,2019-09-24,1,1,1999-01-01,23,83,64,25,-7571,False
36140,3,4,41,2019-09-24,1,2,2019-09-24,25,86,68,-1,0,False
36141,3,4,41,2019-09-24,1,1,1999-01-01,26,83,64,99,-7571,False
36142,4,10,61,2019-09-24,0,1,1999-01-01,25,86,68,-1,-7571,False
36143,2,11,0,2019-09-24,1,7,1999-01-01,23,0,1,5179,-7571,False
36144,2,11,0,2019-09-24,1,7,1999-01-01,23,83,66,185,-7571,False
36145,2,18,54,2019-09-24,1,1,2019-10-02,25,86,68,-1,8,True
36146,3,3,41,2019-09-24,1,1,2020-05-04,23,87,73,2,223,False
36147,2,18,53,2019-09-24,1,3,2019-10-01,25,86,68,-1,7,True
36148,3,4,57,2019-09-24,1,1,2019-09-16,23,0,1,190,-8,False
36149,3,4,57,2019-09-24,1,1,2019-09-16,23,0,1,190,-8,False
36150,2,11,34,2019-09-24,1,2,1999-01-01,13,68,54,22,-7571,False
36151,2,11,3,2019-09-24,1,2,1999-01-01,23,83,64,386,-7571,False
36152,2,18,40,2019-09-24,1,2,2019-09-30,25,86,68,-1,6,True
36153,3,17,62,2019-09-24,1,1,2019-09-23,23,68,54,362,-1,False
36154,3,17,62,2019-09-24,1,1,2019-09-23,23,68,54,362,-1,False
36155,3,4,47,2019-09-24,1,4,1999-01-01,25,86,68,-1,-7571,False
36156,3,3,39,2019-09-24,1,0,1999-01-01,25,86,68,-1,-7571,False
36157,3,3,39,2019-09-24,1,0,1999-01-01,25,86,68,-1,-7571,False
36158,2,18,40,2019-09-24,1,2,2019-09-26,25,86,68,-1,2,True
36159,2,18,54,2019-09-24,1,4,2019-09-24,25,86,68,-1,0,False
36160,0,11,2,2019-09-24,2,3,1999-01-01,12,29,24,64,-7571,False
36161,2,18,53,2019-09-24,1,2,2019-09-26,25,86,68,-1,2,True
36162,2,18,34,2019-09-24,1,4,1999-01-01,25,86,68,-1,-7571,False
36163,2,18,40,2019-09-24,1,2,1999-01-01,13,68,54,1,-7571,False
36164,3,3,62,2019-09-24,1,1,2019-09-24,23,73,60,20,0,False
36165,2,18,53,2019-09-24,1,2,1999-01-01,25,86,68,-1,-7571,False
36166,2,18,38,2019-09-24,1,0,2019-10-07,18,87,73,6,13,True
36167,2,18,53,2019-09-24,1,4,1999-01-01,25,86,68,-1,-7571,False
36168,2,18,53,2019-09-24,1,5,2019-11-29,25,86,68,-1,66,False
36169,3,3,57,2019-09-25,1,5,2019-09-23,25,86,68,-1,-2,False
36170,2,11,56,2019-09-25,1,1,1999-01-01,23,68,54,21,-7572,False
36171,3,3,41,2019-09-25,1,8,2014-10-31,25,86,68,-1,-1790,False
36172,3,3,41,2019-09-25,1,1,1999-01-01,23,83,64,30,-7572,False
36173,3,3,47,2019-09-25,1,1,2019-09-27,25,86,68,-1,2,True
36174,4,10,61,2019-09-25,0,4,1999-01-01,25,86,68,-1,-7572,False
36175,4,10,61,2019-09-25,0,2,1999-01-01,25,86,68,-1,-7572,False
36176,2,11,34,2019-09-25,1,7,1999-01-01,23,83,64,407,-7572,False
36177,2,11,34,2019-09-25,1,7,1999-01-01,23,0,1,2,-7572,False
36178,2,18,54,2019-09-25,1,4,2019-09-30,27,0,1,93,5,True
36179,2,18,54,2019-09-25,1,4,2019-09-30,22,68,54,19,5,True
36180,3,14,41,2019-09-25,1,1,1999-01-01,18,68,54,5,-7572,False
36181,3,14,41,2019-09-25,1,1,1999-01-01,26,80,82,52.99,-7572,False
