data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16
1,0,3,20160420,0,203,1,4,20121106,NaN,23,70,61,20160418,20160420,45
1,0,2,20160420,0,90,0,4,20151006,NaN,26,62,50,20180309,20180309,1
1,0,2,20160420,0,90,0,4,20151006,NaN,26,62,50,20180308,20180309,20
1,0,2,20160420,0,90,0,4,20151006,NaN,25,57,48,20160419,20160420,22
1,0,2,20160420,0,90,0,4,20151006,NaN,23,52,45,20181004,20181005,21
1,0,2,20160420,0,223,1,3,20160329,NaN,26,75,69,20180110,20180111,14
1,0,2,20160420,0,223,1,3,20160329,NaN,26,75,69,20180110,20180111,14
1,0,2,20160420,0,223,1,3,20160329,NaN,25,7,8,20180115,20180116,15
1,0,2,20160420,0,223,1,3,20160329,NaN,25,7,8,20180115,20180116,15
1,0,2,20160420,0,223,1,3,20160329,NaN,25,62,57,20171227,20171228,14
1,0,2,20160420,0,223,1,3,20160329,NaN,15,57,48,20160726,20160727,25
1,0,2,20160420,0,223,1,3,20160329,NaN,15,57,48,20160726,20160727,25
1,0,2,20160420,0,223,1,3,20160329,NaN,25,62,57,20171227,20171228,14
1,0,2,20160420,0,223,1,3,20160329,NaN,15,57,48,20160419,20160420,21
1,0,2,20160420,0,223,1,3,20160329,NaN,15,57,48,20160419,20160420,21
1,0,2,20160420,0,223,1,3,20160329,NaN,18,77,73,20190806,20190807,28.99
1,0,2,20160420,0,223,1,3,20160329,NaN,18,77,73,20190806,20190807,28.99
1,0,2,20160420,0,223,1,3,20160329,NaN,27,57,48,20160401,20160401,5
1,0,2,20160420,0,223,1,3,20160329,NaN,27,57,48,20160401,20160401,5
1,0,8,20160420,0,23,2,1,20160404,20191101,26,62,57,20170624,20170625,16
1,0,8,20160420,0,23,2,1,20160404,20191101,25,57,48,20170710,20170712,43
1,0,8,20160420,0,23,2,1,20160404,20191101,15,62,57,20160907,20160907,2
1,0,5,20160421,0,121,1,2,20090605,NaN,18,64,67,20140224,20140224,8
1,0,5,20160421,0,121,1,2,20090605,NaN,28,62,87,20190201,20190201,4
1,0,2,20160421,0,83,0,3,20150407,NaN,26,57,48,20180228,20180228,2
1,0,2,20160421,0,83,0,3,20150407,NaN,31,57,48,20160420,20160421,28.99
1,0,0,20160421,0,4,0,3,20150519,NaN,18,0,1,20181229,20190105,168
1,0,0,20160421,0,4,0,3,20150519,NaN,18,0,1,20160421,20160422,36
1,0,0,20160421,0,4,0,3,20150519,NaN,18,0,1,20150531,20150531,1
1,0,0,20160421,0,4,0,3,20150519,NaN,18,62,50,20160707,20160707,12
1,0,6,20160421,0,204,1,4,20151107,NaN,23,85,84,20160409,20160416,165
1,0,0,20160421,0,92,0,5,20151215,20170201,25,57,48,20160419,20160421,54
1,0,0,20160421,0,92,0,5,20151215,20170201,23,52,45,20161024,20161024,7
1,0,7,20160422,0,87,0,5,20100605,NaN,23,62,57,20160729,20160730,20
1,0,8,20160422,0,207,1,3,20100728,NaN,26,0,1,20171107,20171107,0
1,0,9,20160422,0,14,0,5,20140827,NaN,23,0,1,20170712,20170712,1
1,0,9,20160422,0,14,0,5,20140827,NaN,27,70,69,20160419,20160419,0
1,0,9,20160422,0,14,0,5,20140827,NaN,27,70,69,20160416,20160416,0
1,0,9,20160422,0,14,0,5,20140827,NaN,15,53,46,20180919,20180920,27
1,0,9,20160422,0,14,0,5,20140827,NaN,15,62,57,20180917,20180918,20
1,0,3,20160422,0,26,2,1,20160319,NaN,23,70,61,20160416,20160416,1
1,0,2,20160423,0,37,2,1,20101202,NaN,15,57,48,20141209,20141210,21
1,0,2,20160423,0,37,2,1,20101202,NaN,16,57,48,20160423,20160423,0
1,0,2,20160423,0,37,2,1,20101202,NaN,15,57,48,20191017,20191018,23
1,0,2,20160423,0,37,2,1,20101202,NaN,25,70,61,20190909,20190910,24
1,0,2,20160423,0,37,2,1,20101202,NaN,25,57,48,20150119,20150119,1
1,0,2,20160423,0,19,2,1,20150918,20200413,25,57,48,20160716,20160717,13
1,0,2,20160423,0,19,2,1,20150918,20200413,25,57,48,20160712,20160712,0
1,0,2,20160423,0,19,2,1,20150918,20200413,13,57,48,20160716,20160716,6
1,0,2,20160423,0,19,2,1,20150918,20200413,13,57,48,20170526,20170526,5
1,0,2,20160423,0,19,2,1,20150918,20200413,18,57,48,20190926,20190927,23
1,0,2,20160423,0,19,2,1,20150918,20200413,23,70,61,20190909,20190911,55
1,0,2,20160423,0,19,2,1,20150918,20200413,19,62,50,20160718,20160718,0
1,0,2,20160423,0,19,2,1,20150918,20200413,25,57,48,20160422,20160422,0
1,0,2,20160423,0,19,2,1,20150918,20200413,23,57,48,20180410,20180411,16
1,0,4,20160425,0,39,2,1,20050518,NaN,18,62,57,20160425,20160425,0
1,0,4,20160425,0,39,2,1,20050518,NaN,25,57,48,20160425,20160425,0
1,0,9,20160425,0,140,2,1,20090425,NaN,23,70,61,20160424,20160424,1
1,0,8,20160425,0,62,0,2,20151007,NaN,13,77,73,20200421,20200422,15
1,0,7,20160425,0,26,2,1,20151215,20160615,23,57,48,20160615,20160615,0
1,0,7,20160425,0,26,2,1,20151215,20160615,23,70,61,20160512,20160512,0
1,0,7,20160425,0,26,2,1,20151215,20160615,23,0,1,20160615,20160615,1
1,0,7,20160425,0,26,2,1,20151215,20160615,23,70,61,20160119,20160119,0
1,0,4,20160426,0,211,1,4,20020509,20191106,23,70,61,20150506,20150507,21
1,0,4,20160426,0,211,1,4,20020509,20191106,23,0,1,20170214,20170215,14
1,0,4,20160426,0,211,1,4,20020509,20191106,25,70,61,20160208,20160209,25.99
1,0,4,20160426,0,211,1,4,20020509,20191106,23,62,57,20160424,20160926,3720
1,0,5,20160426,0,98,0,5,20070704,NaN,23,0,1,20160418,20160418,3
1,0,0,20160426,0,77,0,7,20110628,20161109,20,62,57,20160422,20160504,284
1,0,2,20160426,0,225,1,3,20130412,NaN,26,64,57,20160425,20160426,22
1,0,2,20160426,0,225,1,3,20130412,NaN,25,57,48,20150218,20150220,49.99
1,0,2,20160426,0,225,1,3,20130412,NaN,26,66,58,20170121,20170123,43.99
1,0,2,20160426,0,225,1,3,20130412,NaN,26,57,48,20170515,20170516,18
1,0,2,20160426,0,22,2,2,20160113,NaN,26,70,61,20160426,20160426,0
1,0,2,20160426,0,22,2,2,20160113,NaN,23,70,61,20160423,20160423,0
1,0,11,20160426,0,127,0,1,20160201,NaN,13,70,61,20160422,20160423,24
1,0,11,20160426,0,67,0,3,20160222,NaN,23,70,61,20161010,20161013,73
1,0,7,20160427,0,98,0,5,20070704,NaN,23,0,1,20160418,20160418,3
1,0,9,20160427,0,0,0,4,20151103,20160502,23,70,61,20160417,20160418,20
1,0,9,20160427,0,0,0,4,20151103,20160502,23,70,61,20160228,20160229,15
1,0,9,20160427,0,0,0,4,20151103,20160502,26,7,8,20160416,20160416,0
1,0,5,20160428,0,142,2,1,20040810,20181120,23,57,48,20181113,20181114,24
1,0,5,20160428,0,72,0,2,20090220,20190814,13,62,57,20140112,20140113,20
1,0,0,20160428,0,115,0,1,20131020,20190130,25,57,48,20161211,20161212,20
1,0,0,20160428,0,115,0,1,20131020,20190130,16,57,48,20160427,20160428,30
1,0,0,20160430,0,126,0,1,20050412,20161229,25,62,57,20160429,20160430,31
1,0,8,20160430,0,138,0,1,20130130,20180105,18,5,52,20141206,20141206,1
1,0,8,20160430,0,138,0,1,20130130,20180105,11,0,1,20160202,20160202,0
1,0,8,20160430,0,138,0,1,20130130,20180105,23,57,48,20160707,20160708,27
1,0,8,20160430,0,138,0,1,20130130,20180105,22,0,1,20170103,20170103,0
1,0,8,20160430,0,138,0,1,20130130,20180105,11,57,48,20160202,20160203,31.99
1,0,8,20160430,0,138,0,1,20130130,20180105,20,62,57,20170220,20170221,28.99
1,0,8,20160430,0,138,0,1,20130130,20180105,13,77,73,20150304,20150304,2
1,0,11,20160430,0,85,0,4,20160311,NaN,13,62,57,20160422,20160426,91
1,0,11,20160430,0,85,0,4,20160311,NaN,23,62,57,20160429,20160430,28
1,0,11,20160430,0,85,0,4,20160311,NaN,23,51,45,20170908,20170909,28
1,0,11,20160430,0,177,2,1,20160402,20160503,23,70,69,20160427,20160427,0
1,0,11,20160430,0,177,2,1,20160402,20160503,23,70,69,20160427,20160427,0
1,0,5,20160430,0,163,2,0,20160420,NaN,31,62,57,20200422,20200422,1
1,0,5,20160430,0,163,2,0,20160420,NaN,13,62,57,20190619,20190620,16
1,0,5,20160430,0,163,2,0,20160420,NaN,18,62,57,20200421,20200421,0
1,0,5,20160430,0,163,2,0,20160420,NaN,26,62,57,20190729,20190729,2
1,0,5,20160430,0,163,2,0,20160420,NaN,25,57,48,20200326,20200326,11
1,0,5,20160430,0,163,2,0,20160420,NaN,23,57,48,20160428,20160428,0
1,0,5,20160430,0,163,2,0,20160420,NaN,26,62,57,20160922,20160922,4
1,0,5,20160430,0,163,2,0,20160420,NaN,13,62,57,20190729,20190730,15
1,0,5,20160430,0,163,2,0,20160420,NaN,11,57,48,20160922,20160922,2
1,0,5,20160430,0,163,2,0,20160420,NaN,25,62,57,20200421,20200421,2
1,0,8,20160502,0,227,1,2,20050324,NaN,15,86,40,20200328,20200328,7
1,0,8,20160502,0,227,1,2,20050324,NaN,23,75,69,20180702,20180702,1
1,0,8,20160502,0,227,1,2,20050324,NaN,15,56,47,20190618,20190619,20
1,0,8,20160502,0,227,1,2,20050324,NaN,25,86,40,20200317,20200317,3
1,0,8,20160502,0,227,1,2,20050324,NaN,15,0,1,20200328,20200328,1
1,0,8,20160502,0,227,1,2,20050324,NaN,25,70,61,20200306,20200306,1
1,0,7,20160502,0,42,2,1,20080521,NaN,23,0,1,20140320,20140320,1
1,0,7,20160502,0,42,2,1,20080521,NaN,13,57,48,20161018,20161018,1
1,0,7,20160502,0,42,2,1,20080521,NaN,18,62,50,20170303,20170303,0
1,0,7,20160502,0,42,2,1,20080521,NaN,23,75,69,20151203,20151203,8
1,0,7,20160502,0,42,2,1,20080521,NaN,18,47,48,20170302,20170302,1
1,0,7,20160502,0,42,2,1,20080521,NaN,18,57,48,20200128,20200128,2
1,0,11,20160502,0,43,2,1,20141215,NaN,13,0,1,20171031,20171031,1
1,0,7,20160502,0,162,2,0,20160422,NaN,18,62,50,20181012,20181012,1
1,0,7,20160502,0,162,2,0,20160422,NaN,23,77,73,20160426,20160427,19
1,0,11,20160503,0,62,0,2,20151007,NaN,13,77,73,20200421,20200422,15
1,0,11,20160503,0,62,0,2,20151007,NaN,13,77,73,20200421,20200422,15
1,0,2,20160503,0,45,2,3,20151111,20161031,23,62,57,20160502,20160503,15
1,0,3,20160504,0,194,1,7,20140424,NaN,23,51,44,20170920,20170928,184
1,0,9,20160504,0,9,0,6,20150428,NaN,25,57,48,20170923,20170923,3
1,0,9,20160504,0,9,0,6,20150428,NaN,13,70,61,20160504,20160505,22
1,0,9,20160504,0,9,0,6,20150428,NaN,21,57,48,20190805,20190806,33
1,0,9,20160504,0,9,0,6,20150428,NaN,5,74,64,20150608,20150608,5
1,0,9,20160504,0,9,0,6,20150428,NaN,13,57,48,20170309,20170309,0
1,0,9,20160505,0,98,0,5,20091130,20161123,23,62,57,20160814,20160817,75
1,0,9,20160505,0,98,0,5,20091130,20161123,23,62,57,20160504,20160512,188
1,0,9,20160505,0,98,0,5,20091130,20161123,23,62,57,20160721,20160726,123
1,0,9,20160505,0,98,0,5,20091130,20161123,30,70,61,20160417,20160420,75
1,0,8,20160505,0,249,1,3,20101216,NaN,13,77,73,20161213,20161214,23
1,0,8,20160505,0,249,1,3,20101216,NaN,13,77,73,20141210,20141210,0
1,0,0,20160506,0,12,0,4,20130523,NaN,23,70,61,20140208,20140210,49.99
1,0,0,20160506,0,12,0,4,20130523,NaN,30,70,61,20160504,20160506,54
1,0,9,20160506,0,13,0,5,20150514,NaN,20,64,50,20190515,20190516,25.99
1,0,9,20160506,0,13,0,5,20150514,NaN,23,70,61,20160504,20160506,49
1,0,8,20160506,0,213,1,2,20160218,20160525,23,57,48,20160504,20160504,3
1,0,0,20160507,0,53,2,1,20130202,20190426,23,48,61,20160506,20160507,31
1,0,0,20160507,0,53,2,1,20130202,20190426,23,70,61,20160510,20160510,7
1,0,0,20160507,0,53,2,1,20130202,20190426,23,62,57,20170919,20170922,73
1,0,0,20160507,0,53,2,1,20130202,20190426,23,57,48,20180328,20180329,22
1,0,0,20160507,0,53,2,1,20130202,20190426,23,57,48,20181214,20181214,8
1,0,0,20160507,0,53,2,1,20130202,20190426,23,57,48,20180205,20180206,23
1,0,0,20160507,0,53,2,1,20130202,20190426,23,62,57,20151210,20151210,6
1,0,0,20160507,0,53,2,1,20130202,20190426,23,57,48,20180915,20180918,73.99
1,0,0,20160507,0,53,2,1,20130202,20190426,23,57,48,20170420,20170421,21
1,0,2,20160509,0,13,0,5,20021130,NaN,30,72,60,20160507,20160511,84
1,0,2,20160509,0,13,0,5,20021130,NaN,23,7,8,20160804,20160805,14
1,0,4,20160509,0,124,0,2,20051027,20160602,23,70,63,20150804,20150804,9
1,0,4,20160509,0,124,0,2,20051027,20160602,23,62,57,20160507,20160509,42
1,0,4,20160509,0,124,0,2,20051027,20160602,23,68,78,20160105,20160106,25.99
1,0,4,20160509,0,124,0,2,20051027,20160602,23,50,37,20151220,20151221,18
1,0,0,20160509,0,14,0,5,20081112,NaN,25,7,8,20140910,20140911,19
1,0,0,20160509,0,14,0,5,20081112,NaN,23,72,63,20160505,20160509,88.99
1,0,9,20160509,0,219,1,4,20101127,NaN,25,86,40,20150223,20150223,2
1,0,9,20160509,0,219,1,4,20101127,NaN,13,1,3,20200502,20200502,6
1,0,9,20160509,0,219,1,4,20101127,NaN,25,62,57,20160509,20160509,12
1,0,9,20160509,0,219,1,4,20101127,NaN,25,62,57,20160509,20160509,12
1,0,9,20160509,0,219,1,4,20101127,NaN,18,7,8,20190813,20190817,91.99
1,0,9,20160509,0,219,1,4,20101127,NaN,25,86,40,20150223,20150223,2
1,0,9,20160509,0,219,1,4,20101127,NaN,31,85,84,20150714,20150714,1
1,0,9,20160509,0,219,1,4,20101127,NaN,13,1,3,20200502,20200502,6
1,0,9,20160509,0,219,1,4,20101127,NaN,15,57,48,20140602,20140603,21
1,0,9,20160509,0,219,1,4,20101127,NaN,15,57,48,20140602,20140603,21
1,0,9,20160509,0,219,1,4,20101127,NaN,23,52,45,20150103,20150103,1
1,0,9,20160509,0,219,1,4,20101127,NaN,18,7,8,20190813,20190817,91.99
1,0,9,20160509,0,219,1,4,20101127,NaN,31,85,84,20150714,20150714,1
1,0,9,20160509,0,219,1,4,20101127,NaN,23,52,45,20150103,20150103,1
1,0,0,20160509,0,12,0,4,20130225,NaN,23,70,61,20160504,20160509,124
1,0,0,20160509,0,197,1,3,20140318,NaN,23,70,61,20160523,20160524,28.99
1,0,0,20160509,0,197,1,3,20140318,NaN,23,70,61,20160506,20160511,119
1,0,0,20160509,0,12,0,4,20150529,NaN,30,70,61,20160505,20160513,188
1,0,0,20160509,0,12,0,4,20150529,NaN,13,57,48,20170707,20170707,2
1,0,0,20160509,0,12,0,4,20150529,NaN,13,85,84,20150601,20150602,25
1,0,0,20160509,0,12,0,4,20150529,NaN,25,70,61,20160426,20160426,0
1,0,8,20160509,0,221,1,3,20150806,NaN,23,62,57,20181130,20181130,2
1,0,8,20160509,0,221,1,3,20150806,NaN,31,1,3,20200617,20200617,1
1,0,8,20160509,0,221,1,3,20150806,NaN,13,64,87,20170311,20170311,4
1,0,8,20160509,0,221,1,3,20150806,NaN,23,62,57,20160704,20160704,3
1,0,8,20160509,0,221,1,3,20150806,NaN,15,62,57,20160816,20160816,6
1,0,8,20160509,0,221,1,3,20150806,NaN,13,57,48,20160630,20160701,18
1,0,8,20160509,0,221,1,3,20150806,NaN,13,57,48,20180309,20180309,1
1,0,2,20160509,0,103,0,4,20151005,20190923,23,7,8,20160830,20160831,17
1,0,2,20160509,0,103,0,4,20151005,20190923,23,51,45,20170718,20170718,1
1,0,2,20160509,0,103,0,4,20151005,20190923,23,57,48,20160504,20160510,142
1,0,11,20160509,0,62,0,2,20151007,NaN,13,77,73,20200421,20200422,15
1,0,3,20160510,0,12,0,4,20141207,NaN,23,57,48,20170209,20170209,2
1,0,3,20160510,0,12,0,4,20141207,NaN,23,57,48,20170308,20170308,1
1,0,3,20160510,0,12,0,4,20141207,NaN,23,57,48,20161227,20161227,4
1,0,3,20160510,0,12,0,4,20141207,NaN,13,0,1,20200128,20200129,30
1,0,3,20160510,0,12,0,4,20141207,NaN,23,70,61,20160505,20160512,162
1,0,3,20160510,0,12,0,4,20141207,NaN,23,70,61,20151204,20151204,6
1,0,3,20160510,0,12,0,4,20141207,NaN,26,70,61,20160405,20160405,9
1,0,3,20160510,0,12,0,4,20141207,NaN,23,57,48,20171224,20171226,45
1,0,3,20160510,0,12,0,4,20141207,NaN,28,57,48,20150403,20150403,5
1,0,0,20160510,0,6,0,6,20150523,NaN,23,70,61,20160506,20160516,240
1,0,2,20160510,0,129,0,1,20150909,20180816,26,57,48,20160610,20160610,1
1,0,2,20160510,0,129,0,1,20150909,20180816,25,57,48,20160509,20160510,28.99
1,0,2,20160510,0,129,0,1,20150909,20180816,23,52,45,20151128,20151128,7
1,0,0,20160510,0,202,1,8,20151130,20181115,20,57,48,20160922,20160922,2
1,0,0,20160510,0,202,1,8,20151130,20181115,20,57,48,20160428,20160528,722
1,0,0,20160510,0,202,1,8,20151130,20181115,26,57,48,20170329,20171010,4677
1,0,2,20160511,0,164,1,2,20041122,NaN,23,57,48,20160508,20160509,27
1,0,2,20160511,0,164,1,2,20041122,NaN,25,62,87,20140906,20140906,1
1,0,2,20160511,0,164,1,2,20041122,NaN,15,53,46,20181001,20181002,18
1,0,2,20160511,0,164,1,2,20041122,NaN,23,70,61,20140317,20140318,21
1,0,2,20160511,0,164,1,2,20041122,NaN,23,57,48,20170502,20170504,51
1,0,2,20160511,0,164,1,2,20041122,NaN,15,53,46,20181001,20181001,2
1,0,2,20160511,0,131,0,1,20081215,NaN,20,57,48,20180321,20180322,21
1,0,2,20160511,0,131,0,1,20081215,NaN,16,62,57,20160206,20160206,1
1,0,2,20160511,0,131,0,1,20081215,NaN,15,57,48,20190904,20190905,17
1,0,2,20160511,0,131,0,1,20081215,NaN,13,0,1,20180921,20180922,13
1,0,2,20160511,0,131,0,1,20081215,NaN,13,0,1,20170206,20170206,1
1,0,2,20160511,0,131,0,1,20081215,NaN,23,57,48,20190911,20190911,5
1,0,2,20160511,0,131,0,1,20081215,NaN,15,53,46,20160123,20160125,40.99
1,0,2,20160511,0,131,0,1,20081215,NaN,31,57,48,20170221,20170222,23
1,0,2,20160511,0,233,1,8,20111114,20160929,31,62,57,20160309,20160311,52
1,0,2,20160511,0,233,1,8,20111114,20160929,31,62,57,20160309,20160311,52
1,0,2,20160511,0,233,1,8,20111114,20160929,31,62,57,20160309,20160311,52
1,0,2,20160511,0,233,1,8,20111114,20160929,18,62,67,20140723,20140724,25
1,0,2,20160511,0,233,1,8,20111114,20160929,18,62,67,20140723,20140724,25
1,0,2,20160511,0,233,1,8,20111114,20160929,18,62,67,20140723,20140724,25
1,0,2,20160511,0,233,1,8,20111114,20160929,23,62,57,20151203,20151204,23
1,0,2,20160511,0,233,1,8,20111114,20160929,23,62,57,20151203,20151204,23
1,0,2,20160511,0,233,1,8,20111114,20160929,23,62,57,20151203,20151204,23
1,0,2,20160511,0,233,1,8,20111114,20160929,23,62,57,20160409,20160413,94.99
1,0,2,20160511,0,233,1,8,20111114,20160929,23,62,57,20160409,20160413,94.99
1,0,2,20160511,0,233,1,8,20111114,20160929,23,62,57,20160409,20160413,94.99
1,0,2,20160511,0,233,1,8,20111114,20160929,18,62,67,20140724,20140724,0
1,0,2,20160511,0,233,1,8,20111114,20160929,18,62,67,20140724,20140724,0
1,0,2,20160511,0,233,1,8,20111114,20160929,18,62,67,20140724,20140724,0
1,0,2,20160511,0,233,1,8,20111114,20160929,23,62,57,20160506,20160507,18
1,0,2,20160511,0,233,1,8,20111114,20160929,23,62,57,20160506,20160507,18
1,0,2,20160511,0,233,1,8,20111114,20160929,23,62,57,20160506,20160507,18
1,0,2,20160511,0,233,1,8,20111114,20160929,18,62,50,20140724,20140724,0
1,0,2,20160511,0,233,1,8,20111114,20160929,18,62,50,20140724,20140724,0
1,0,2,20160511,0,233,1,8,20111114,20160929,18,62,50,20140724,20140724,0
1,0,2,20160511,0,233,1,2,20111215,20160929,0,5,52,20160517,20160518,25
1,0,2,20160511,0,233,1,2,20111215,20160929,26,7,8,20150119,20150119,2
1,0,2,20160511,0,233,1,2,20111215,20160929,26,7,8,20150119,20150119,2
1,0,2,20160511,0,233,1,2,20111215,20160929,26,7,8,20150119,20150119,2
1,0,2,20160511,0,233,1,2,20111215,20160929,0,5,52,20160517,20160518,25
1,0,2,20160511,0,233,1,2,20111215,20160929,0,5,52,20160517,20160518,25
1,0,5,20160511,0,202,1,2,20151103,NaN,15,62,57,20160707,20160709,51
1,0,11,20160511,0,126,0,1,20160203,NaN,26,57,48,20171121,20171121,3
1,0,11,20160511,0,214,1,3,20160511,NaN,26,82,81,20180210,20180210,2
1,0,11,20160511,0,214,1,3,20160511,NaN,28,2,2,20170618,20170619,22
1,0,5,20160512,0,142,2,1,20090708,NaN,22,57,48,20190731,20190801,23
1,0,8,20160512,0,172,2,1,20120807,NaN,13,75,69,20200212,20200213,22
1,0,8,20160512,0,172,2,1,20120807,NaN,11,70,69,20150806,20150806,0
1,0,0,20160512,0,12,0,4,20140922,NaN,23,70,61,20160509,20160513,99
1,0,6,20160512,0,99,0,5,20160317,NaN,13,62,57,20170804,20170805,23
1,0,6,20160512,0,99,0,5,20160317,NaN,13,62,57,20180509,20180509,5
1,0,6,20160512,0,99,0,5,20160317,NaN,18,62,50,20160512,20160512,0
1,0,6,20160512,0,99,0,5,20160317,NaN,15,62,57,20170626,20170703,169
1,0,5,20160513,0,77,0,2,20081028,20170620,23,62,57,20170607,20170607,3
1,0,5,20160513,0,77,0,2,20081028,20170620,15,62,57,20170429,20170429,12
1,0,3,20160513,0,239,1,5,20090216,NaN,31,85,84,20190315,20190316,20
1,0,3,20160513,0,239,1,5,20090216,NaN,23,77,73,20151230,20151231,18
1,0,3,20160513,0,239,1,5,20090216,NaN,11,51,44,20160601,20160601,4
1,0,3,20160513,0,239,1,5,20090216,NaN,20,57,48,20181105,20181112,169
1,0,3,20160513,0,239,1,5,20090216,NaN,20,62,50,20170806,20170809,76
1,0,3,20160513,0,239,1,5,20090216,NaN,31,3,3,20140916,20140916,3
1,0,3,20160513,0,239,1,5,20090216,NaN,23,70,63,20160510,20160513,79.99
1,0,4,20160513,0,33,2,1,20130110,20160509,23,62,57,20160504,20160504,1
1,0,4,20160513,0,33,2,1,20130110,20160509,25,62,57,20150216,20150216,2
1,0,4,20160513,0,33,2,1,20130110,20160509,18,86,40,20140222,20140222,1
1,0,4,20160513,0,33,2,1,20130110,20160509,26,57,48,20140703,20140703,1
1,0,11,20160513,0,103,0,4,20150822,20190626,25,2,2,20190620,20190621,22
1,0,9,20160516,0,28,2,2,20111208,20190610,11,62,57,20140708,20140708,0
1,0,9,20160516,0,28,2,2,20111208,20190610,18,57,48,20140707,20140707,2
1,0,9,20160516,0,28,2,2,20111208,20190610,18,57,48,20140603,20140604,13
1,0,9,20160516,0,28,2,2,20111208,20190610,18,62,50,20160516,20160516,0
1,0,9,20160516,0,28,2,2,20111208,20190610,25,57,48,20160512,20160512,0
1,0,9,20160516,0,28,2,2,20111208,20190610,26,62,57,20190312,20190312,0
1,0,9,20160516,0,28,2,2,20111208,20190610,18,62,50,20140714,20140714,0
1,0,9,20160516,0,28,2,2,20111208,20190610,23,57,48,20160408,20160408,0
1,0,3,20160516,0,113,0,3,20151128,NaN,23,68,37,20190506,20190507,16
1,0,3,20160516,0,113,0,3,20151128,NaN,23,70,63,20160514,20160516,39
1,0,11,20160517,0,113,0,3,20130607,20180814,15,53,46,20170718,20170719,28.99
1,0,0,20160518,0,7,0,3,20040331,NaN,23,7,8,20140611,20140612,25.99
1,0,0,20160518,0,7,0,3,20040331,NaN,23,72,60,20160505,20160523,431
1,0,0,20160518,0,7,0,3,20040331,NaN,23,7,8,20150504,20150505,14
1,0,9,20160518,0,18,2,5,20040728,20200601,25,62,57,20160518,20160519,22
1,0,9,20160518,0,18,2,5,20040728,20200601,13,62,57,20190815,20190816,18
1,0,9,20160518,0,18,2,5,20040728,20200601,31,62,57,20160414,20160415,21
1,0,9,20160518,0,18,2,5,20040728,20200601,15,62,57,20160518,20160518,2
1,0,2,20160518,0,98,0,5,20110908,NaN,23,70,61,20160506,20160517,270
1,0,0,20160518,0,98,0,5,20110908,NaN,23,70,61,20160506,20160517,270
1,0,2,20160518,0,98,0,5,20110908,NaN,23,0,1,20160506,20160506,0
1,0,0,20160518,0,98,0,5,20110908,NaN,23,0,1,20160506,20160506,0
1,0,2,20160518,0,190,1,3,20160430,20160518,20,62,57,20160503,20160503,0
1,0,6,20160519,0,149,2,1,20020326,NaN,20,62,50,20170309,20170309,0
1,0,6,20160519,0,149,2,1,20020326,NaN,20,62,50,20170309,20170309,0
1,0,11,20160519,0,149,2,1,20020326,NaN,20,62,50,20170309,20170309,0
1,0,6,20160519,0,149,2,1,20020326,NaN,23,75,69,20181124,20181126,46.99
1,0,6,20160519,0,149,2,1,20020326,NaN,23,75,69,20181124,20181126,46.99
1,0,11,20160519,0,149,2,1,20020326,NaN,23,75,69,20181124,20181126,46.99
1,0,6,20160519,0,149,2,1,20020326,NaN,18,62,50,20161227,20161228,24
1,0,6,20160519,0,149,2,1,20020326,NaN,18,62,50,20161227,20161228,24
1,0,11,20160519,0,149,2,1,20020326,NaN,18,62,50,20161227,20161228,24
1,0,6,20160519,0,149,2,1,20020326,NaN,27,62,50,20170310,20170311,20
1,0,6,20160519,0,149,2,1,20020326,NaN,27,62,50,20170310,20170311,20
1,0,11,20160519,0,149,2,1,20020326,NaN,27,62,50,20170310,20170311,20
1,0,6,20160519,0,149,2,1,20020326,NaN,15,57,48,20181121,20181121,2
1,0,6,20160519,0,149,2,1,20020326,NaN,15,57,48,20181121,20181121,2
1,0,11,20160519,0,149,2,1,20020326,NaN,15,57,48,20181121,20181121,2
1,0,6,20160519,0,149,2,1,20020326,NaN,23,62,57,20160701,20160702,17
